Sheet Row Number,Name,Arrondissement,Favorite,Cuisine,Vibe,Features,Address,Postal Code,Website,Google Place ID,Latitude,Longitude
1078,Shinjuku Pigalle,9,,,,,"52 Rue Condorcet, 75009 Paris, France",75009,https://www.shinjukupigalle.com/,ChIJtdEGqAVv5kcRcuAHjAwYHwM,48.88031,2.3430763
1079,Snack Attack,9,,,,,"27 Rue Marguerite de Rochechouart, 75009 Paris, France",75009,https://snack-attack.fr/,ChIJ58AjnBpv5kcRPe-PRCtZgXs,48.8780075,2.3447808
1080,So Noodles,9,,,,,"46 bis Rue de Clichy, 75009 Paris, France",75009,https://www.sonoodles.fr/en/homepage,ChIJn1dJFWVv5kcREL50dRpav8c,48.8800114,2.3291484
1081,Sōma Milton,9,,,,,"4 Rue Milton, 75009 Paris, France",75009,http://restaurants-soma.fr/soma_milton.html,ChIJX2ZigaRv5kcRFhGkiC63cm4,48.8769177,2.340764
1083,Thai House Restaurant,9,,,,,"42 Rue Claude Rodier, 75009 Paris, France",75009,https://thaihouseparis.wixsite.com/monsite,ChIJN8LgB0Fu5kcRMiqwDYESUBI,48.8795034,2.3434725
1099,Torkia Paris,9,,,,,"79 Rue Blanche, 75009 Paris, France",75009,https://www.instagram.com/torkiaparis/?hl=fr,ChIJ9zws0P5v5kcRY9iZZdSajYs,48.8832456,2.3320837
1085,Tsubame,9,,,,,"40 Rue de Douai, 75009 Paris, France",75009,,ChIJbU7-505u5kcRncVI5Jq8K8I,48.8829207,2.3320017
1104,UKIYO RAMEN,9,,ramen,casual,,"6 Rue de Douai, 75009 Paris, France",75009,https://ukiyoramen.fr/,ChIJm1iHcUVv5kcRLTiBGRa5dnI,48.8815197,2.3358076
1087,Vermillon,9,,,,,"1 Rue de Calais, 75009 Paris, France",75009,https://vermillon-restaurant.fr/?lang=fr,ChIJc9ahyYdv5kcRPClqhSqOOrg,48.8821625,2.3316704
1435,Vif Expertise,9,,,,,"49 Rue de Châteaudun, 75009 Paris, France",75009,http://www.vif-expertise.com/,ChIJMfk-E65x5kcR1NqRkmPuLJM,48.8761213,2.334263
1091,Yorgaki cafe,9,,cafe,casual,,"45 R. des Martyrs, 75009 Paris, France",75009,https://yorgaki.fr/,ChIJHzhe1v1v5kcR23jK8j2rjXU,48.8797026,2.3400274
1093,Zinzin,9,,,casual,,"5 Rue Jean-Baptiste Pigalle, 75009 Paris, France",75009,https://www.parisbouge.com/place/5733,ChIJ28hIRlJv5kcRyu02DCAi_FQ,48.8781786,2.3321621
1250,Adela,10,,,,,"20 Rue du Faubourg Poissonnière, 75010 Paris, France",75010,https://adela-pasta.com/,ChIJX0e2o95v5kcRdf01SWhnrf8,48.872315,2.348008
1110,Afendi,10,,,,,"84 Rue du Faubourg Saint-Denis, 75010 Paris, France",75010,https://afendi-paris.com/,ChIJ6Q-dHmJv5kcRJJTIKtUHqHY,48.87386,2.355256
1112,Ama,10,,,,,"2 Rue Bichat, 75010 Paris, France",75010,https://www.ama-paris.fr/,ChIJF-etFpht5kcR4VXGgtnctj4,48.8695859,2.3693877
1113,Arbela,10,,wine_bar,casual,,"49 Rue de l'Échiquier, 75010 Paris, France",75010,https://arbelarestaurant.com/,ChIJqcc_Ylxv5kcRm0Hi3jhQmCI,48.8718192,2.3483678
359,Au P'tit Curieux,10,,,casual,,"27 Rue de Sambre-et-Meuse, 75010 Paris, France",75010,https://auptitcurieux.com/,ChIJpcY4vuBt5kcRkFm7FJY0yP0,48.8747118,2.3726795
1266,Avant Comptoir du Grouin,10,,wine_bar,casual,,"8 Rue de Belzunce, 75010 Paris, France",75010,,ChIJSamS8OBv5kcRLGs-OI_yaYo,48.8794857,2.3523529
1114,Baba Zulu Soul Food & Southern Kitchen,10,,,,,"23 Rue Beaurepaire, 75010 Paris, France",75010,,ChIJ9y9rquVv5kcRvlEXSjDs0fg,48.871174,2.364065
1115,BARAK - Poissonnière,10,,,,,"62 Rue du Faubourg Poissonnière, 75010 Paris, France",75010,https://barak.fr/,ChIJzUNl1P9v5kcRVC0b3b3W-Uc,48.8754581,2.3483696
1119,Billili,10,,,,,"136 Rue du Faubourg Poissonnière, 75010 Paris, France",75010,https://www.facebook.com/Billili-188000842132545/,ChIJsXTpwFVv5kcRF3fX9d7Sy4g,48.8806669,2.3499621
1120,Blossom Burgers,10,,wine_bar,casual,,"26 Rue de Chabrol, 75010 Paris, France",75010,https://www.blossomburgers.com/,ChIJU8bmhndv5kcRZjb0PmOiCs4,48.8769385,2.3531915
1121,BMK Paris-Bamako,10,,,,,"14 Rue de la Fidélité, 75010 Paris, France",75010,https://www.bmkparis.com/decouvrez-bmk-parisbamako,ChIJVVXZmRJu5kcRmgQIviloayA,48.8746394,2.356529
1122,Bomaye Burger Paradis,10,,,,,"16 Rue de Paradis, 75010 Paris, France",75010,https://www.bomayeclub.com/,ChIJp-lQJMhv5kcR1XpBMSPaaqM,48.8748586,2.3538422
1123,Bonhomie,10,,wine_bar,casual,,"22 Rue d'Enghien, 75010 Paris, France",75010,http://www.bonhomie.paris/,ChIJQ48wCRRu5kcRv6UbLjz_4xo,48.8720381,2.3511742
1125,Bopome,10,,,,,"48 Rue de Lancry, 75010 Paris, France",75010,https://bopome.business.site/,ChIJ__8D9gtu5kcRZC8yMM8sDGA,48.8718855,2.3626481
1129,Bouillon Julien,10,,,,,"16 Rue du Faubourg Saint-Denis, 75010 Paris, France",75010,https://www.bouillon-julien.com/,ChIJg8kIZRFu5kcRULZqe9xS-a0,48.8705635,2.3532275
1130,Brasserie Bellanger,10,,,,,"140 Rue du Faubourg Poissonnière, 75010 Paris, France",75010,https://nouvellegardegroupe.com/en/bellanger/infos,ChIJLzkwDG5v5kcR4iljevWUw_M,48.8809206,2.3500288
1241,Brasserie de l'Hôtel du Nord,10,,"cafe, wine_bar",casual,,"102 Quai de Jemmapes, 75010 Paris, France",75010,https://www.hoteldunordparis.com/,ChIJN_VadQtu5kcRLwEl3jggM4s,48.8735031,2.3641117
1131,Bricktop Pizza,10,,,casual,,"153 Quai de Valmy, 75010 Paris, France",75010,https://www.bricktoppizza.com/pizzeria-paris,ChIJjY2N-3Ru5kcRF_2u69DL6E4,48.8780258,2.3655315
1132,Brigade du Tigre,10,,wine_bar,casual,,"38 Rue du Faubourg Poissonnière, 75010 Paris, France",75010,https://www.brigadedutigre.fr/,ChIJqyMQ-41v5kcR9u8DjdALXgs,48.8734359,2.3481192
1785,Brigitte,10,,wine_bar,casual,,"12 Rue Marie et Louise, 75010 Paris, France",75010,https://www.restaurantbrigitte.fr/,ChIJrejMZs5v5kcR90rv2MeljQY,48.8719995,2.3665629
1255,Buenas,10,,,,,"83 Rue du Faubourg Saint-Denis, 75010 Paris, France",75010,https://www.buenas.fr/,ChIJ_0gNdLBv5kcRz0cTtEQPLgo,48.8735108,2.3546618
1133,Café A,10,,"cafe, wine_bar",casual,,"Maison de l'architecture Ile-de-France, 148 Rue du Faubourg Saint-Martin, 75010 Paris, France",75010,https://www.cafea.fr/,ChIJsZKjKA1u5kcRaVDKu3gWoMI,48.8753859,2.3600124
1251,Cagnard,10,,,,,"5 Rue des Petits Hôtels, 75010 Paris, France",75010,https://fr.newtable.com/restaurant-cagnard-28370.php#:~:text=Restaurant%20/%20Restaurant%20Paris%20/%20Paris%2010%20/%20Cagnard%20.,ChIJDzo9DwBv5kcRze0caSOp4f0,48.8771874,2.3544831
1135,Cali Uptown,10,,,,,"36 Rue de Paradis, 75010 Paris, France",75010,https://caliuptown.thecalisisters.com/,ChIJEcfPG6Jv5kcRkaDc4G4pCGo,48.8754076,2.3511303
1248,Chez Grand Youze,10,,,,,"64 Rue du Faubourg Saint-Martin, 75010 Paris, France",75010,https://restaurant-africain-ivoirien-paris10.fr/,ChIJPeoi_w1u5kcRfPDVUuHteVs,48.871286,2.3570765
1137,Chez iBO 1985,10,,,,,"218 Rue Saint-Maur, 75010 Paris, France",75010,,ChIJk2ICTuBt5kcRp5-N2RPBfag,48.873662,2.370507
1138,Chez Michel,10,,,,,"10 Rue de Belzunce, 75010 Paris, France",75010,https://www.restaurantchezmichel.fr/,ChIJHZoYd2xu5kcRqkM2ee0VvLw,48.8795698,2.3522211
1140,ChoCho,10,,,,,"54 Rue de Paradis, 75010 Paris, France",75010,https://chocho.becsparisiens.fr/,ChIJe63P-hlv5kcRpDwlTeLaarY,48.8757409,2.349255
1141,COMER parís.méxico,10,,wine_bar,casual,,"96 Rue d'Hauteville, 75010 Paris, France",75010,https://www.parismexico.fr/,ChIJa1SnrDNbbaMR1VZpHq9W8aU,48.8773422,2.3516751
1143,Dante Restaurant,10,,,,,"14 Rue de Paradis, 75010 Paris, France",75010,https://www.danterestaurant.info/,ChIJewApsjtv5kcRhX25uxAbxiE,48.8747181,2.3540222
1145,Distrito Francés Saint Martin,10,,wine_bar,casual,,"10 Rue du Faubourg Saint-Martin, 75010 Paris, France",75010,https://distritofrances.fr/en/restaurants/df-saint-martin,ChIJ7eFXwxFu5kcRO0cnqN2oCts,48.869522,2.356062
1146,Djaam,10,,,,,"187 Rue du Faubourg Saint-Martin, 75010 Paris, France",75010,https://djaam.fr/,ChIJLSCT2dNv5kcRqsN9tiI5vgc,48.8793209,2.3626959
1147,DOGMA Street Food,10,,,,,"10 R. des Petites Écuries, 75010 Paris, France",75010,https://www.instagram.com/dogma_paris/,ChIJGVp74oRv5kcRrhYJ5S-mg9M,48.8732575,2.3532787
1148,Doppio,10,,"cafe, wine_bar",casual,,"12 Rue de Belzunce, 75010 Paris, France",75010,https://www.doppio.paris/nos-restaurants,ChIJKxs4phlv5kcRVZzf-X3Nlb0,48.8795753,2.3519658
1150,Early June,10,,wine_bar,casual,,"19 Rue Jean Poulmarch, 75010 Paris, France",75010,https://early-june.fr/,ChIJpRggbu9v5kcRG8MgUOLA89U,48.8729647,2.3632777
1264,Elbi,10,,,,,"54 Rue de Paradis, 75010 Paris, France",75010,https://restaurantelbi.fr/,ChIJCYWOYABv5kcRljw_uXu4O9w,48.8757448,2.3492449
1152,Elsass - Le Restaurant.,10,,,,,"153 Ave Parmentier, 75010 Paris, France",75010,https://restaurant-elsass.com/,ChIJXwO32AVt5kcRXrI_5bT5HaU,48.8714335,2.3697179
1153,"ENKOR, Cambodian Fusion Food",10,,,,,"69 Rue de Chabrol, 75010 Paris, France",75010,https://www.enkor.fr/,ChIJn5l_OWtu5kcRWvKrpNUpuS0,48.8772069,2.3501519
1247,Fellows,10,,,casual,,"84 Rue du Faubourg Saint-Denis, 75010 Paris, France",75010,https://fellows-restaurants.com/,ChIJ25Qh2J5v5kcRawwh7pdFt_o,48.8738316,2.3551828
1259,Ficelle Sandwicherie fine,10,,,,,"48 Rue du Faubourg Poissonnière, 75010 Paris, France",75010,https://www.instagram.com/ficelle_sandwicherie_fine/,ChIJc1yR5a9v5kcRO4n0RjVqL7A,48.8743363,2.3481144
1156,FLAT BREAD,10,,"cafe, wine_bar",casual,,"5 Rue René Boulanger, 75010 Paris, France",75010,,ChIJp92EJTVv5kcRAr4UvZvHXz0,48.8690186,2.3584185
1265,Fugue - Restaurant,10,,,,,"128 Rue du Faubourg Saint-Martin, 75010 Paris, France",75010,https://fugueparis.fr/,ChIJidCvhZlv5kcRVK6-52FX9g4,48.8743883,2.3589068
1158,Grand Café d'Athènes,10,,cafe,casual,,"74 Rue du Faubourg Saint-Denis, 75010 Paris, France",75010,https://www.grandcafedathenes.fr/,ChIJf-OF5Ndv5kcRVhviq6Kz-0w,48.8731554,2.3547482
1159,Gros,10,,wine_bar,casual,,"4 Cr des Petites Écuries, 75010 Paris, France",75010,https://www.grosrestaurant.com/,ChIJgXzDtxNu5kcROU-i5avKPsQ,48.8724213,2.3536839
1160,Gros Bao - Paris,10,,,,,"72 Quai de Jemmapes, 75010 Paris, France",75010,https://www.baofamily.co/grosbao,ChIJVbaSEqNv5kcRRCojUpAmUIQ,48.8714928,2.3657866
1263,HABILE.,10,,,,,"16 Rue de Lancry, 75010 Paris, France",75010,https://habile.com/,ChIJkeFl6w5u5kcRHj_W9bUZF6w,48.8697529,2.3607655
1162,HolyBelly,10,,cafe,casual,,"5 Rue Lucien Sampaix, 75010 Paris, France",75010,https://holybellycafe.com/,ChIJoUBj1Q1u5kcR2Jr5HrzpkYQ,48.8710383,2.3596596
1163,Jay's Pizza,10,,pizza,casual,,"20 Rue de Mazagran, 75010 Paris, France",75010,,ChIJhQa_awBv5kcRbuZs_A1VrfY,48.870905,2.3521183
1164,jjii restaurant,10,,,,,"92 Rue du Faubourg Poissonnière, 75010 Paris, France",75010,https://www.restaurantjjii.fr/,ChIJhaa5yeFv5kcR1CwvYTJdU5E,48.8778827,2.3492809
1341,JULO Paris - Pâtisserie artisanale,10,,bakery,casual,,"52 Rue de Lancry, 75010 Paris, France",75010,https://www.chezjulo.com/,ChIJjZTLN7Bv5kcRehTm0DdczL0,48.872039,2.3628367
1166,Jungle Palace,10,,wine_bar,casual,,"12 Rue de la Fidélité, 75010 Paris, France",75010,https://en.ephemera-group.com/jungle-palace-ephemera,ChIJqSmqRVdv5kcRWn3NXEJnXIg,48.8748014,2.35665
1168,KALI | Restaurant grec & Brunch Paris 10,10,,,,,"221 Rue Saint-Maur, 75010 Paris, France",75010,https://www.kaligreekfood.fr/,ChIJNfH30k5z5kcRnHlhi4HosOM,48.8733206,2.3705714
1258,Kamo,10,,,,,"17 Rue Martel, 75010 Paris, France",75010,,ChIJYf1pxgdv5kcRB7k4LRgzXnk,48.8743854,2.3528017
1169,Kim Yang,10,,wine_bar,casual,,"40 Rue Louis Blanc, 75010 Paris, France",75010,https://kimyangparis.com/,ChIJ328su3Zu5kcRQ9pB6qtSVrk,48.8815995,2.3645193
1170,Kolam Paris,10,,,,,"27 Rue de Lancry, 75010 Paris, France",75010,https://www.kolamparis.com/,ChIJVVKIrk9v5kcRDPWO9-gW6I0,48.8703349,2.3609882
1252,Kuti - Restaurant Paris 10,10,,,,,"6 R. des Petites Écuries, 75010 Paris, France",75010,https://linktr.ee/kutifood,ChIJmSoRet5v5kcRonDvbYDlA1U,48.8730875,2.353871
1173,La Bibimerie - Restaurant Franco-Coréen,10,,,,,"1 Rue Lucien Sampaix, 75010 Paris, France",75010,https://www.labibimerie.com/,ChIJX2JEfg5u5kcRrftYVUdopxY,48.8707991,2.3596114
1175,La Cave à Michel,10,,wine_bar,casual,,"36 Rue Sainte-Marthe, 75010 Paris, France",75010,https://www.lacaveamichel.fr/,ChIJx9j1wOBt5kcRJjc_3BBZ4Tk,48.8743571,2.3729006
1177,La Poutinerie,10,,,,,"Metro, 49 Rue d'Enghien, 75010 Paris, France",75010,https://lapoutinerie.fr/,ChIJ3w6d8l9v5kcR7cgOXLwc_80,48.8723609,2.3482269
1178,La Riviera,10,,"cafe, wine_bar",casual,,"118 Rue La Fayette, 75010 Paris, France",75010,https://www.lariviera.paris/,ChIJ3Soa7Jtv5kcRb7j3JknTXDM,48.8778222,2.352248
1179,La Scala Paris,10,,,,,"13 Bd de Strasbourg, 75010 Paris, France",75010,https://lascala-paris.fr/restaurant-bar-la-scala-paris,ChIJdY1SmhFu5kcReoGSyDApFFs,48.8703038,2.3543651
355,Le Collier de la Reine,10,,,,,"39 R. des Petites Écuries, 75010 Paris, France",75010,https://lecollierdelareine.paris/password,ChIJU6rPEdJv5kcRKSlOKpXayBM,48.8737932,2.3500136
1184,Le Comptoir des Résistants,10,,,,,"18 Rue du Château d'Eau, 75010 Paris, France",75010,https://www.lesresistants.fr/le-comptoir,ChIJLx6HlUNv5kcRk-ZtS3bpJZ8,48.8700777,2.3605279
1185,Le Comptoir Général,10,,wine_bar,casual,,"84 Quai de Jemmapes, 75010 Paris, France",75010,https://lecomptoirgeneral.com/en,ChIJZYI0ygtu5kcRdYe6wVTkZDQ,48.8724241,2.3649709
1186,Le daily syrien,10,,,,,"55 Rue du Faubourg Saint-Denis, 75010 Paris, France",75010,https://www.ledailysyrien.com/,ChIJKdeJzhNu5kcRJvxWn3fsN7g,48.8719008,2.353626
1188,Le Vaillant,10,,,,,"159 Quai de Valmy, 75010 Paris, France",75010,https://www.timeout.fr/paris/restaurants/le-vaillant,ChIJEd-SqcVv5kcRSCLWTKmNWwQ,48.8783814,2.3658643
1374,Le Verre Volé,10,,,,,"67 Rue de Lancry, 75010 Paris, France",75010,https://www.leverrevole.fr/,ChIJa-ILkAtu5kcRiVfpDYzyG6A,48.8728531,2.3635187
1253,Les 4 Frères Bedri,10,,,,,"38 Rue Louis Blanc, 75010 Paris, France",75010,,ChIJlVMXo3Zu5kcRvZpd04tsaYQ,48.8815441,2.3646668
1189,Les Arlots,10,,,,,"136 Rue du Faubourg Poissonnière, 75010 Paris, France",75010,https://www.facebook.com/lesarlots,ChIJFS3VxGtu5kcRAPBU4W_HJLQ,48.8806222,2.3500034
1191,Les Rupins,10,,,,,"35 Bd de Magenta, 75010 Paris, France",75010,https://www.lesrupins.fr/,ChIJ38_szA1u5kcRtZZK4AhbCpQ,48.8718847,2.3596954
1190,Les Résistants,10,,,,,"16 Rue du Château d'Eau, 75010 Paris, France",75010,https://www.lesresistants.fr/,ChIJ1bKGkQ5u5kcRguOo3ddfbEE,48.8699749,2.3606736
1192,Levantine,10,,,,,"36 Rue Bichat, 75010 Paris, France",75010,https://www.levantine.paris/,ChIJsYIXCApu5kcR4-9C0_727uo,48.8715414,2.3682092
1193,Libertino,10,,,,,"44 Rue de Paradis, 75010 Paris, France",75010,https://www.bigmammagroup.com/fr/trattorias/libertino,ChIJ7dUFgHZv5kcRAq45bWjYkTY,48.8755757,2.3502332
1194,Loui's Corner,10,,"cafe, wine_bar",casual,,"49 Rue Bichat, 75010 Paris, France",75010,https://www.louiscorner.fr/,ChIJveXCWgpu5kcRZO5axZhmU9U,48.8726587,2.3664744
1199,Mamagoto,10,,,,,"5 Rue des Petits Hôtels, 75010 Paris, France",75010,https://mamagoto.paris/,ChIJmbbX3mxu5kcRKP3Q9q5f2jI,48.877225,2.3544677
1200,Marcus Pizze Amore,10,,,,,"4 Rue Bichat, 75010 Paris, France",75010,https://marcusparis.com/,ChIJy4ZPFOJt5kcRxxE6jOjnxE4,48.8697665,2.3692487
1260,Mazmez,10,,wine_bar,casual,,"70 Rue René Boulanger, 75010 Paris, France",75010,https://www.mazmez.fr/,ChIJhRphTthv5kcRvKcxdCJzbmY,48.869253,2.358131
1205,Mulino Mulé,10,,,,,"25 Rue Sainte-Marthe, 75010 Paris, France",75010,https://www.mulinomule.com/,ChIJqd_oUtVt5kcRQo44BmFV1ag,48.874196,2.3723359
1207,Muniyandi Vilas,10,,,,,"207 Rue du Faubourg Saint-Denis, 75010 Paris, France",75010,https://muniyandivilas.shop/,ChIJ-9aaM3Bu5kcRvJGqHK1fv70,48.8838477,2.3591062
1208,Neni Paris,10,,,,,"12 Bd de Denain, 75010 Paris, France",75010,https://www.neniparis.fr/,ChIJez0ieFBv5kcRgrPXZhy93pg,48.8795258,2.3549398
1187,New Soul Food Le Maquis · et FoodTruck,10,,,,,"177 Quai de Valmy, 75010 Paris, France",75010,https://www.newsoulfood.fr/restaurant,ChIJW4nw-eIN5kcRX_gZzCElMVA,48.879951,2.366947
1209,NOORI,10,,,,,"20 Rue du Faubourg Saint-Martin, 75010 Paris, France",75010,https://linktr.ee/noori.streetfood,ChIJqaKCgK5v5kcRFhP-_l2HkwQ,48.8698525,2.3561967
1262,Oh My Jerk!,10,,,,,"3 Rue Eugène Varlin, 75010 Paris, France",75010,https://ohmyjerk.com/,ChIJNWDG3tlv5kcRMfbIeutyBmA,48.8778058,2.3650967
1211,Panda Panda,10,,,,,"21 Rue Juliette Dodu, 75010 Paris, France",75010,https://mamahuhuparis.com/panda-panda,ChIJxfYu6Ndt5kcR71kcxZTEHLI,48.875408,2.369104
1212,Pardi,10,,,,,"85 bis boulevard Magenta Marché Saint Quentin, 75010 Paris, France",75010,https://www.restaurant-pardi.fr/,ChIJ96U7a4Nv5kcRo0aizQBle2o,48.8769233,2.3550371
1172,Pedzouille L'Etable,10,,,,,"66 Rue du Faubourg Poissonnière, 75010 Paris, France",75010,https://www.pedzouille.fr/copie-de-la-grange,ChIJL_3OLRVu5kcRyzUeO-caWtQ,48.8760115,2.3484108
1215,Plan D - DWICH & GLACE,10,,,,,"22 Rue des Vinaigriers, 75010 Paris, France",75010,https://daimantcollective.com/,ChIJqcm0XHVv5kcRAdg_SFD1ZZQ,48.8732284,2.3631547
1216,PNY FAUBOURG SAINT-DENIS,10,,,,,"50 Rue du Faubourg Saint-Denis, 75010 Paris, France",75010,https://www.pnyburger.com/pny-burger-faubourg-saint-denis,ChIJLYfvzBNu5kcRW2ZfP1fdAcE,48.8719232,2.3539949
1217,Pouliche - Amandine Chaignot,10,,,,,"11 Rue d'Enghien, 75010 Paris, France",75010,https://www.poulicheparis.com/,ChIJn7oZtDxv5kcR9efLDbsQz88,48.8716256,2.3522491
1261,Red Sauce,10,,,,,"9 Cr des Petites Écuries, 75010 Paris, France",75010,https://www.redsauce.fr/,ChIJDbNR4dJv5kcRyLaoGHC6ACc,48.8726255,2.3523166
1144,Restaurant Derya,10,,wine_bar,casual,,"16 Rue du Faubourg Saint-Denis, 75010 Paris, France",75010,https://www.restaurantderya.com/,ChIJg8kIZRFu5kcRZXveIFnMU78,48.8705803,2.3532389
1151,Restaurant Eels,10,,,,,"27 Rue d'Hauteville, 75010 Paris, France",75010,https://www.restaurant-eels.com/,ChIJxax0XRRu5kcRltIfk0EGhdU,48.87321,2.3502669
1203,Restaurant Martin Paris,10,,wine_bar,casual,,"40 bis Rue René Boulanger, 75010 Paris, France",75010,https://www.restaurantmartinparis.com/fr,ChIJs6fiHw9u5kcRAmzCfXfQU4A,48.8685045,2.3608988
1196,Restaurant Mâche,10,,,,,"61 Rue de Chabrol, 75010 Paris, France",75010,https://mache.restaurant/,ChIJJa2zzUFv5kcRb84DZAWvWX0,48.8769636,2.3509406
1218,Round Egg Buns Paris 10,10,,,,,"25 Rue Louis Blanc, 75010 Paris, France",75010,https://www.roundeggbuns.com/,ChIJ9zg_z-Vv5kcRCQkM44RGtgY,48.8801863,2.3666679
1219,SAaM,10,,,,,"59Bis Rue de Lancry, 75010 Paris, France",75010,,ChIJHzwLdQxu5kcRO2LyfiNRBeE,48.8722233,2.3627683
1222,Siseng,10,,,,,"82 Quai de Jemmapes, 75010 Paris, France",75010,https://siseng.paris/,ChIJSe5GtAtu5kcRexwNbKBBwC4,48.8722503,2.3651569
1224,Sold Out Burger,10,,,,,"2 Rue Lucien Sampaix, 75010 Paris, France",75010,https://soldoutburger.com/,ChIJq9237u1v5kcRYBJJZQIIpr0,48.8707223,2.3597704
1225,Soré - Cantine africaine / République,10,,,,,"6 Rue de Marseille, 75010 Paris, France",75010,https://epicerie-sore.com/fr/etablissements/4868649518356234364,ChIJ8ei8DpBv5kcRZ3GsVe0kKt8,48.8713948,2.3632996
1226,Sur Mer,10,,,,,"1 Rue de Marseille, 75010 Paris, France",75010,https://surmer.restaurant/,ChIJZd33m2Zv5kcRDA_zRfnImIU,48.8714133,2.3626527
1242,Taco Mesa,10,,,casual,,"40 Rue du Faubourg Poissonnière, 75010 Paris, France",75010,https://tacomesa.fr/,ChIJT3S9CYhv5kcRQbdZVUPGYak,48.8735985,2.3480095
1229,Tempête,10,,wine_bar,casual,,"5 Cr des Petites Écuries, 75010 Paris, France",75010,http://tempete-paris.fr/,ChIJOXD9HPZv5kcRIEiUeMz0p6o,48.8724227,2.3531897
1231,TonTonMao毛大爷撸小串,10,,,,,"24 Rue d'Enghien, 75010 Paris, France",75010,https://www.instagram.com/tonton_mao/?hl=fr,ChIJdec2oSdv5kcRqMZbwbVAO-A,48.8720397,2.3509897
1233,Urfa Durum,10,,,,,"58 Rue du Faubourg Saint-Denis, 75010 Paris, France",75010,http://www.facebook.com/pages/Urfa-Durum/240014419359256,ChIJY-1XtRNu5kcR6cJga57p0dg,48.872382,2.3542836
1244,Vafamoc,10,,,,,"39 Rue des Vinaigriers, 75010 Paris, France",75010,https://vafamoc.fr/,ChIJ9UI0FgBv5kcR6S8bV3f67eg,48.8731097,2.3616677
1433,Valma Brasserie Provençale - Paris 10,10,,wine_bar,casual,,"45 Quai de Valmy, 75010 Paris, France",75010,https://www.valma.paris/,ChIJ3eIklglu5kcRpX9JYrT_Vlc,48.8696677,2.3661525
1234,Vendredi Soir,10,,wine_bar,casual,,"140 Rue du Faubourg Saint-Martin, 75010 Paris, France",75010,https://www.vendredi-soir.paris/,ChIJA8z6M2lv5kcRj6gF8MCKD3k,48.8748464,2.359258
1236,Vivant 2,10,,,casual,,"43 R. des Petites Écuries, 75010 Paris, France",75010,https://vivantparis.com/,ChIJ6Tfl_Lhv5kcRMr5NkAy_pGg,48.8738226,2.3497774
1257,Wukong The Grand Master,10,,wine_bar,casual,,"32 Rue Beaurepaire, 75010 Paris, France",75010,https://www.wukongrestaurant.com/thegrandmaster/home,ChIJ64rCAxNv5kcRp0WLKP9nbB4,48.8713765,2.3644516
1239,ZAZZA,10,,,casual,,"18 Rue du Faubourg Poissonnière, 75010 Paris, France",75010,https://www.zazza.paris/,ChIJX7cFzxVu5kcRJUTQQXkVD-U,48.8720653,2.3480293
1240,Zinga,10,,wine_bar,casual,,"10 R. des Petites Écuries, 75010 Paris, France",75010,https://zinga.bykomdab.com/,ChIJ5ZiYNllv5kcRlaRcQ3cyZ5M,48.8732901,2.3533652
1111,ÅKE - Table & Vin,10,,,,,"8 Rue Marie et Louise, 75010 Paris, France",75010,https://www.akeparis.fr/,ChIJP8ofonVv5kcRgtGn-1DTzEM,48.8719807,2.3668728
1268,21G Dumpling,11,,,,,"167 Rue du Faubourg Saint-Antoine, 75011 Paris, France",75011,https://21g-dumpling.com/#dimsum,ChIJuar21Ahy5kcRiV8h1eTWGuo,48.850597,2.380291
1453,A La Renaissance,11,,"cafe, wine_bar",casual,,"87 Rue de la Roquette, 75011 Paris, France",75011,https://www.alarenaissance.com/,ChIJbSGWjvdt5kcRTZPgPTeuDPA,48.8571955,2.3787317
122,Adar - Traiteur & épicerie,11,,,,,"11 Rue Faidherbe, 75011 Paris, France",75011,https://adar-paris.com/,ChIJiUSqaDNz5kcRRN1LO0xAFsQ,48.8512933,2.3837103
1270,Aglio e Olio - Paris 11,11,,,,,"5 Rue Guillaume Bertrand, 75011 Paris, France",75011,https://www.aglioeolio.fr/,ChIJm_uIJ_dt5kcRwABkDmSqco8,48.8633406,2.3797486
1271,Alluma,11,,,,,"151 Rue Saint-Maur, 75011 Paris, France",75011,https://alluma-paris.com/,ChIJPxGQOx9t5kcRmczlkAOj3Ps,48.8681517,2.3749043
1441,APSARA - Tabac & Banh Mi,11,,"cafe, wine_bar",casual,,"30 bis Rue Sedaine, 75011 Paris, France",75011,https://linktr.ee/apsarafamily,ChIJbfeYuvht5kcRKp6azHDQtXc,48.8563536,2.373447
1274,Astier,11,,,,,"44 Rue Jean-Pierre Timbaud, 75011 Paris, France",75011,http://www.restaurant-astier.com/,ChIJl7wVSONt5kcRoHde85_JmhI,48.8662143,2.37203
1276,Au petit Panisse,11,,cafe,casual,,"35 Rue de Montreuil, 75011 Paris, France",75011,,ChIJT7bvfAty5kcR-Sls7rcwHJg,48.8505542,2.3866997
1277,Auberge Pyrénées Cévennes,11,,,,,"106 Rue de la Folie Méricourt, 75011 Paris, France",75011,https://www.auberge-pyrenees-cevennes.fr/,ChIJefB79Qhu5kcR8JGnXLP6u0I,48.867897,2.3688557
1440,AUCIEL,11,,,,,"FR, 97 Rue de Charonne, 75011 Paris, France",75011,https://www.restoauciel.fr/,ChIJhw4z8Qly5kcRovwopVciBUY,48.854435,2.383595
