Sheet Row Number,Name,Arrondissement,City,Postal Code,Status,Needs Review,Google Place ID,Latitude,Longitude,Exclusion Reasons,Location Concern
2202,HaSalon - 93400 Saint-Ouen-sur-Seine,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2203,IAMM’ IA - 92300 Levallois-Perret,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2204,IMperfetto – 92800 Puteaux,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2205,Taberna Londrina Saint-Maur-des-Fossés,,,94210,active,FALSE,ChIJNc53bPYN5kcRVw4thEzbmAE,48.797922,2.5011544,invalid_or_missing_arrondissement,
2206,Karlito - Mob Hotel -  93400 Saint Ouen,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2207,King David - 92200 Neuilly-sur-Seine,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2208,l'Axel 1 - 77300 Fontainebleau,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2209,L'escargot 1903 - 92800 Puteaux,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2210,L'île - 92130 Issy Les Moulineaux,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2211,L'Imprévu - 94400 Vitry-sur-Seine,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2212,L'Inattendu - 94440 Villecresnes,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2213,La très très bonne pizza,,,,not_relevant,FALSE,,,,inactive;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2214,L'or Q'idée - 95300 Pontoise,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2215,Every Meal,,,55113,Active,FALSE,ChIJ2bnBRlMss1IRn9BRfz5t4y0,45.0235,-93.2073,invalid_or_missing_arrondissement,
2216,L'Ours - 94300 Vincennes,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2217,L'Oxalis - 78117 Toussus-Le-Noble,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2219,La Cave - 93100 Montreuil,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2220,La Caverne des Brigands - 77630 Barbizon,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2221,La Croix Blanche - 77520 Donnemarie-Dontilly,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2222,La Croix d'Augas - 77300 Fontainebleau,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2224,La Dame Jouanne - 77760 Larchant,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2225,La Folie Barbizon - 77630 Barbizon,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2226,La Machine à Coudes - 92100 Boulogne-Billancourt,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2227,La Mer à Boire - 92600 Asnières-sur-Seine,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2228,Tamara,8,Paris,75008,closed,FALSE,ChIJgUqu1Upu5kcRS075UvyRC0Y,48.879491,2.3242978,inactive,
2229,La Poudrière - 92130 Issy-Les-Moulineaux,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2230,La Raffinerie - 91760 Iitteville,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2231,Albufera - 92100 Boulogne-Billancourt,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2232,La Table de Maïna - 92120 Montrouge,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2233,La Table du 11 - 78000 Versailles,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2234,La Terrasse de Sauvegrain - Vallée de Chevreuse - 78470 Saint Lambert Des Bois,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2235,Lafayette - 78000 Versailles,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2236,LaHaut - 92150 Suresnes,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2237,Le Bistrot du 11 - 78000 Versailles,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2238,Le Bouillon du Coq by Thierry Marx - 93400 Saint-Ouen,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2239,Le Café des Arts - 78000 Versailles,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2240,Le Coq De Bougival - 78380 BOUGIVAL,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2241,Le Fer à Cheval - 92210 Saint-Cloud,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2243,Le K Samois sur seine - 77920 Samois-sur-Seine,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2244,Le Mak Boucané - 94220 Charenton-le-Pont,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2246,Le Merelis - 91660 Merville,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2247,Le Père Joseph - 92500 Rueil-Malmaison,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2248,Le Quincangrogne - 77400 Dampmart,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2249,Le Saint Joseph – 92250 La Garenne Colombes,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2250,Le Seven Up Rooftop - 92100 Boulogne Billancourt,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2251,Les Hamptons - 92500 Rueil-Malmaison,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2252,Les Petits Princes - 92150 Suresnes,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2253,Levain - 92100 Boulogne-Billancourt,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2254,Maison Fournaise - 78400 Chatou,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2256,Maison Jaune - 92100 Boulogne-Billancourt,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2257,Mano - 92100 Boulogne-Billancourt,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2258,Meïda - 93400 Saint-Ouen-sur-Seine,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2259,Metà E Metà - 93100 Montreuil,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2260,Micheline - 92310 Sèvres,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2261,Morso - 92100 Boulogne-Billancourt,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2262,Ochre - 92500 Rueil-Malmaison,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2263,Octopus Paris - 92800 Puteaux,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2264,Orient Extrême - 92200 Neuilly-sur-Seine,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2265,Pincemin - 78000 Versailles,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2266,Pinzutu - 92200 Neuilly sur Seine,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2267,Plantxa - 92100 Boulogne-Billancourt,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2268,Polpo - 92300 Levallois-Perret,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2269,Rhapsody - 92600 Asnières Sur Seine,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2270,Ribote - 92200 Neuilly-sur-Seine,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2271,River Café - 92130 Issy-les-Moulineaux,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2272,Rosa Bonheur à l'Ouest  - 92600 Asnières-sur-Seine,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2273,Rosette - 92110 Clichy,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2274,Sack's - 94120 Fontenay-Sous-Bois,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2275,Saperlipopette - 92800 Puteaux,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2276,Sapristi - 92500 Rueil-Malmaison,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2277,Sébillon 92200 - Neuilly-sur-seine,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2278,Sidi Bou Aubervilliers - 93300 Aubervilliers,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2279,Sienne - 92210 Saint-Cloud,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2280,Splash & Chez Monix - 92600 Asnières-Sur-Seine,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2281,Tata Yoyo - 92250 la Garenne Colombes,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2282,Vertus - 92100 Boulogne-Billancourt,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2283,Villa9Trois - 93100 Montreuil,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2284,Vincennes Sauvage - 94300 Vincennes,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2285,Yaya - 93400 Saint-Ouen,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2286,YAYA La Défense - 92800 Puteaux,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2287,Yushin - 92200 Neuilly-sur-Seine,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2288,Rio Dos Camaraos - 93100 Montreuil,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2289,A la Source - 94150 Rungis,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2290,Les Tontons de Neuilly - 92200 Neuilly sur Seine,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2291,Chou de Chanorier - 78290 Croissy-sur-Seine,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2292,Le Bon Bœuf Bourguignon,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2293,Les Relais Routiers en ligne,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2294,La Cantine Farmers,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2295,"Do et Riz - Accueil - Paris - Menu, prix, avis sur le restaurant",,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2296,Gruppomino,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2297,Le Petit Curieux,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2298,Benoit,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2299,Hélène Darroze,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2301,Tasty Trip Paris 10,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2302,Tomette,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2303,Finka,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2304,oysterclub.fr,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2305,lecostaud,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2306,La Pepite - Paris 9 - Chicken Nuggets,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2307,Magna - Paris 9 - Pizza,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2308,Cafe Lai'Tcha,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2309,Madame Rêve Café,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2310,Homer Lobster Marais,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2311,"Miznon Paris - Accueil - Paris - Menu, prix, avis sur le restaurant",,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2312,5 baht - Accueil,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2313,Atsushi Tanaka (AT),,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2314,Le Bel ordinaire,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2315,Kitchen Galerie Bis,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2316,Volver Dauphine,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2317,Unico Rive Gauche,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2318,Marais - LES PINCES - RESTAURANT DE HOMARD PARIS,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2319,Restaurant 5 baht (75004 Paris) - Newtable.com,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2320,Le Petit Beefbar,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2321,Junglii Indian Street Food,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2322,Ozlem Doner,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2323,Bienvenue à The Place to...,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2324,Eats Thyme - Paris 1 - Lebanese,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2325,"IPPUDO - Paris 1, 6 & 10 - Japanese",,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2326,Hectar,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2327,Quelque Part Les Abysses,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2328,Le Rhino Rouge,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2329,Accueil — Passerini,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2330,Brutus Gaité,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2331,"Auberge saint jean de luz ""chez Coco""",,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2332,La Suite Girafe,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2333,Restaurant Le Faham – par Kelly Rangama,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2334,Chez toto Batignolles – Cuisine de partage et de caractère,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2335,Little Baobei - Paris 9 - Chinese,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2336,Mazeh - Iranian - Paris 15,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2338,Nour Comptoir - Paris 11 - Israeli,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2339,Baosian,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2340,Joysters,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2341,L'innocence,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2342,Ter,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2343,La Démesure Sur Seine - Est,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2344,A Mi-Chemin,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2345,Antalya,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2346,Riv'K,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2347,Rehov Charlotte - Secret Dinner Paris for 6,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2349,Dixner - Dinner with Strangers in Paris,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2350,4<,,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2351,"GARE AU GORILLE I Site officiel, avis, prix et réservation en ligne",,,,to_review,TRUE,,,,inactive;needs_review;missing_place_id;invalid_coordinates;invalid_or_missing_arrondissement,
2353,Polpo Brasserie,,Levallois-Perret,92300,active,FALSE,ChIJzXaj139v5kcRc6dd8aEdUS4,48.9002427,2.2807299,invalid_or_missing_arrondissement,
